Date,Open,High,Low,Close,Adj Close,Volume
2023-06-07,335.8699951171875,335.8699951171875,331.8399963378906,332.3800048828125,332.3800048828125,81800
2023-06-08,332.30999755859375,335.2300109863281,330.20001220703125,333.2200012207031,333.2200012207031,76200
2023-06-09,333.70001220703125,335.2900085449219,328.4599914550781,328.489990234375,328.489990234375,71000
2023-06-12,331.2900085449219,333.0899963378906,326.44000244140625,330.1199951171875,330.1199951171875,122100
2023-06-13,329.9700012207031,336.2799987792969,328.739990234375,334.6099853515625,334.6099853515625,117600
2023-06-14,334.80999755859375,337.3299865722656,332.3699951171875,335.2099914550781,335.2099914550781,65900
2023-06-15,335.8999938964844,337.010009765625,331.82000732421875,336.17999267578125,336.17999267578125,77800
2023-06-16,338.260009765625,338.92999267578125,331.3699951171875,332.8399963378906,332.8399963378906,112800
2023-06-20,332.20001220703125,332.25,325.239990234375,325.5199890136719,325.5199890136719,93500
2023-06-21,325.1499938964844,325.5400085449219,319.2699890136719,324.2200012207031,324.2200012207031,103000
2023-06-22,324.6199951171875,324.6199951171875,320.04998779296875,321.54998779296875,321.54998779296875,67100
2023-06-23,318.79998779296875,319.239990234375,312.25,312.70001220703125,312.70001220703125,191700
2023-06-26,313.05999755859375,321.8800048828125,313.05999755859375,319.2200012207031,319.2200012207031,158000
2023-06-27,318.2300109863281,319.8800048828125,314.45001220703125,315.7099914550781,315.7099914550781,96300
2023-06-28,314.0,314.54998779296875,308.25,308.5,308.5,126700
2023-06-29,308.0,311.510009765625,307.2099914550781,309.6600036621094,309.6600036621094,122400
2023-06-30,310.29998779296875,311.0899963378906,306.80999755859375,308.44000244140625,308.44000244140625,155600
2023-07-03,307.54998779296875,314.07000732421875,307.54998779296875,309.5400085449219,309.5400085449219,61400
2023-07-05,307.0,309.6400146484375,305.2200012207031,309.04998779296875,309.04998779296875,147600
2023-07-06,306.6600036621094,308.55999755859375,302.5,305.75,305.75,111000
2023-07-07,304.9200134277344,313.989990234375,304.8800048828125,312.2900085449219,312.2900085449219,142500
2023-07-10,311.9800109863281,315.2200012207031,308.9700012207031,309.6300048828125,309.6300048828125,85100
2023-07-11,309.45001220703125,311.55999755859375,302.8500061035156,303.1400146484375,303.1400146484375,204300
2023-07-12,305.8699951171875,306.9599914550781,300.7200012207031,301.95001220703125,301.95001220703125,202900
2023-07-13,302.0,304.9800109863281,299.2200012207031,299.760009765625,299.760009765625,129400
2023-07-14,299.75,304.489990234375,299.17999267578125,302.19000244140625,302.19000244140625,125700
2023-07-17,300.6700134277344,306.3800048828125,300.1000061035156,301.1199951171875,301.1199951171875,207900
2023-07-18,301.6700134277344,304.0,299.17999267578125,300.79998779296875,300.79998779296875,119900
2023-07-19,301.07000732421875,305.69000244140625,296.2699890136719,304.2900085449219,304.2900085449219,184700
2023-07-20,304.20001220703125,304.20001220703125,299.5,301.2900085449219,301.2900085449219,102400
2023-07-21,302.2900085449219,304.9100036621094,301.20001220703125,303.1700134277344,303.1700134277344,102800
2023-07-24,302.5,308.5,302.20001220703125,306.3999938964844,306.3999938964844,133600
2023-07-25,306.5,313.489990234375,303.6199951171875,311.7699890136719,311.7699890136719,158800
2023-07-26,312.510009765625,316.6099853515625,312.4599914550781,314.19000244140625,314.19000244140625,180900
2023-07-27,316.9599914550781,321.7300109863281,313.44000244140625,313.5199890136719,313.5199890136719,284000
2023-07-28,349.1099853515625,377.989990234375,349.04998779296875,366.1000061035156,366.1000061035156,734100
2023-07-31,366.1000061035156,375.4700012207031,366.1000061035156,371.44000244140625,371.44000244140625,269300
2023-08-01,372.3999938964844,374.510009765625,365.989990234375,367.2099914550781,367.2099914550781,166600
2023-08-02,365.6700134277344,366.760009765625,358.0199890136719,359.1700134277344,359.1700134277344,148200
2023-08-03,358.1099853515625,361.55999755859375,352.9200134277344,358.260009765625,358.260009765625,142300
2023-08-04,357.1000061035156,359.79998779296875,352.3800048828125,353.17999267578125,353.17999267578125,111000
2023-08-07,353.44000244140625,362.0,349.5299987792969,359.7099914550781,359.7099914550781,128200
2023-08-08,358.0400085449219,369.239990234375,353.989990234375,367.6700134277344,367.6700134277344,137400
2023-08-09,368.6000061035156,369.9100036621094,362.7799987792969,364.2699890136719,364.2699890136719,103200
2023-08-10,365.2099914550781,365.75,359.2900085449219,360.6499938964844,360.6499938964844,101000
2023-08-11,358.6400146484375,359.1700134277344,353.239990234375,358.75,358.75,113500
2023-08-14,357.6400146484375,362.8599853515625,356.3999938964844,361.3599853515625,361.3599853515625,74900
2023-08-15,358.260009765625,366.2699890136719,353.3299865722656,362.3699951171875,362.3699951171875,94700
2023-08-16,366.0400085449219,370.19000244140625,365.5,367.69000244140625,367.69000244140625,93400
2023-08-17,367.989990234375,374.2200012207031,367.6499938964844,371.1700134277344,371.1700134277344,127600
2023-08-18,368.0299987792969,369.010009765625,362.1199951171875,362.739990234375,362.739990234375,86900
2023-08-21,362.6000061035156,369.6199951171875,360.8800048828125,367.7099914550781,367.7099914550781,92700
2023-08-22,365.1499938964844,367.70001220703125,357.1499938964844,360.17999267578125,360.17999267578125,84500
2023-08-23,361.489990234375,365.9599914550781,357.6099853515625,363.57000732421875,363.57000732421875,72100
2023-08-24,362.989990234375,364.07000732421875,357.1099853515625,358.3699951171875,358.3699951171875,45300
2023-08-25,358.8800048828125,359.5299987792969,351.8599853515625,355.4200134277344,355.4200134277344,78700
2023-08-28,356.5299987792969,358.8599853515625,356.510009765625,357.5299987792969,357.5299987792969,45500
2023-08-29,356.7900085449219,361.29998779296875,355.44000244140625,361.2900085449219,361.2900085449219,56500
2023-08-30,360.489990234375,364.8999938964844,359.9800109863281,364.82000732421875,364.82000732421875,57300
2023-08-31,363.9100036621094,368.7099914550781,362.5299987792969,365.42999267578125,365.42999267578125,61300
2023-09-01,366.94000244140625,368.67999267578125,365.6700134277344,367.5,367.5,61300
2023-09-05,363.0199890136719,365.2799987792969,360.8399963378906,362.0299987792969,362.0299987792969,86100
2023-09-06,362.82000732421875,364.2200012207031,358.1099853515625,363.44000244140625,363.44000244140625,63000
2023-09-07,361.1199951171875,369.2900085449219,359.3900146484375,369.0199890136719,369.0199890136719,85700
2023-09-08,370.0,380.9700012207031,368.7200012207031,374.9200134277344,374.9200134277344,160700
2023-09-11,376.3299865722656,385.8399963378906,376.3299865722656,380.44000244140625,380.44000244140625,130000
2023-09-12,378.989990234375,381.989990234375,375.510009765625,380.4200134277344,380.4200134277344,94600
2023-09-13,378.4200134277344,378.4200134277344,374.1499938964844,376.2300109863281,376.2300109863281,81300
2023-09-14,374.7799987792969,376.7200012207031,369.95001220703125,376.1000061035156,376.1000061035156,98300
2023-09-15,374.9100036621094,377.1700134277344,371.5,371.55999755859375,371.55999755859375,104500
2023-09-18,370.7900085449219,371.4100036621094,365.25,370.8699951171875,370.8699951171875,73300
2023-09-19,370.32000732421875,379.3299865722656,366.8599853515625,374.3800048828125,374.3800048828125,95500
2023-09-20,375.0,377.0,370.8500061035156,371.30999755859375,371.30999755859375,57000
2023-09-21,369.69000244140625,373.1300048828125,366.3999938964844,371.92999267578125,371.92999267578125,59300
2023-09-22,372.6700134277344,379.30999755859375,371.510009765625,378.30999755859375,378.30999755859375,102500
2023-09-25,377.4599914550781,383.69000244140625,376.45001220703125,380.42999267578125,380.42999267578125,117500
2023-09-26,379.2300109863281,379.7300109863281,375.2200012207031,378.25,378.25,80300
2023-09-27,381.5899963378906,383.1499938964844,378.6400146484375,380.0,380.0,84900
2023-09-28,380.69000244140625,384.42999267578125,380.69000244140625,382.29998779296875,382.29998779296875,103000
2023-09-29,385.0,392.94000244140625,382.9599914550781,389.5299987792969,389.5299987792969,130000
2023-10-02,389.2900085449219,395.5199890136719,387.989990234375,393.7099914550781,393.7099914550781,104300
2023-10-03,393.6499938964844,393.6499938964844,379.3999938964844,380.6099853515625,380.6099853515625,134200
2023-10-04,379.5299987792969,383.0,374.4100036621094,379.5400085449219,379.5400085449219,168500
2023-10-05,378.07000732421875,378.07000732421875,358.67999267578125,359.82000732421875,359.82000732421875,132400
2023-10-06,357.6400146484375,361.1099853515625,347.010009765625,360.6499938964844,360.6499938964844,119900
2023-10-09,356.80999755859375,359.25,352.510009765625,357.7300109863281,357.7300109863281,90600
2023-10-10,360.260009765625,366.1300048828125,359.25,360.3599853515625,360.3599853515625,103400
2023-10-11,362.9200134277344,363.70001220703125,355.94000244140625,358.0400085449219,358.0400085449219,80500
2023-10-12,360.3399963378906,360.3399963378906,337.9800109863281,339.8900146484375,339.8900146484375,145500
2023-10-13,340.6300048828125,350.1400146484375,337.5199890136719,349.239990234375,349.239990234375,117900
2023-10-16,352.0,355.5799865722656,350.260009765625,350.8299865722656,350.8299865722656,117000
2023-10-17,349.79998779296875,369.8599853515625,349.79998779296875,366.989990234375,366.989990234375,143700
2023-10-18,363.510009765625,373.8900146484375,363.2900085449219,370.2900085449219,370.2900085449219,111100
2023-10-19,370.82000732421875,377.8999938964844,370.2799987792969,371.4599914550781,371.4599914550781,102100
2023-10-20,373.010009765625,373.989990234375,367.57000732421875,369.4800109863281,369.4800109863281,80200
2023-10-23,369.79998779296875,376.7799987792969,367.0899963378906,374.8800048828125,374.8800048828125,120700
2023-10-24,376.7699890136719,377.1300048828125,373.05999755859375,375.8399963378906,375.8399963378906,108000
2023-10-25,376.5199890136719,378.0799865722656,371.8399963378906,372.3800048828125,372.3800048828125,68100
2023-10-26,372.4700012207031,372.6099853515625,361.0199890136719,364.8800048828125,364.8800048828125,172600
2023-10-27,348.5,348.5,313.1700134277344,319.6400146484375,319.6400146484375,376300
2023-10-30,325.8599853515625,339.32000732421875,325.69000244140625,333.5,333.5,208700
2023-10-31,337.07000732421875,340.9599914550781,333.0199890136719,333.95001220703125,333.95001220703125,147200
2023-11-01,332.3599853515625,332.42999267578125,325.3800048828125,330.7799987792969,330.7799987792969,146100
2023-11-02,335.57000732421875,336.25,329.8399963378906,333.1700134277344,333.1700134277344,120600
2023-11-03,336.7900085449219,345.0400085449219,336.7900085449219,338.1300048828125,338.1300048828125,110800
2023-11-06,337.8699951171875,342.1499938964844,337.8699951171875,339.260009765625,339.260009765625,92600
2023-11-07,338.8999938964844,345.54998779296875,338.8999938964844,344.3800048828125,344.3800048828125,87000
2023-11-08,343.0299987792969,343.2900085449219,338.04998779296875,340.1199951171875,340.1199951171875,82700
2023-11-09,340.6600036621094,342.95001220703125,336.17999267578125,336.2799987792969,336.2799987792969,69100
2023-11-10,334.8699951171875,339.25,333.260009765625,336.70001220703125,336.70001220703125,77100
2023-11-13,333.9599914550781,338.4200134277344,333.30999755859375,336.7200012207031,336.7200012207031,112700
2023-11-14,341.94000244140625,347.989990234375,341.4599914550781,343.0899963378906,343.0899963378906,129100
2023-11-15,343.80999755859375,349.1600036621094,343.80999755859375,345.20001220703125,345.20001220703125,81800
2023-11-16,345.25,346.010009765625,338.25,339.010009765625,339.010009765625,66000
2023-11-17,342.25,342.25,336.8299865722656,340.8699951171875,340.8699951171875,85300
2023-11-20,341.07000732421875,344.82000732421875,341.07000732421875,343.92999267578125,343.92999267578125,66000
2023-11-21,342.6499938964844,342.6499938964844,337.54998779296875,337.6099853515625,337.6099853515625,110600
2023-11-22,340.489990234375,342.3500061035156,337.7900085449219,341.29998779296875,341.29998779296875,79400
2023-11-24,340.45001220703125,343.45001220703125,340.4100036621094,341.32000732421875,341.32000732421875,35100
2023-11-27,337.7799987792969,339.9800109863281,335.32000732421875,335.8800048828125,335.8800048828125,88700
2023-11-28,335.9800109863281,347.7200012207031,335.9800109863281,344.3800048828125,344.3800048828125,133100
2023-11-29,345.2699890136719,350.6000061035156,342.6199951171875,343.0299987792969,343.0299987792969,102300
2023-11-30,346.57000732421875,356.1099853515625,344.70001220703125,354.760009765625,354.760009765625,148300
2023-12-01,354.8999938964844,356.5799865722656,352.0299987792969,356.0899963378906,356.0899963378906,98700
2023-12-04,355.9599914550781,363.4800109863281,355.9599914550781,359.57000732421875,359.57000732421875,98400
2023-12-05,358.6199951171875,359.82000732421875,355.07000732421875,356.92999267578125,356.92999267578125,78100
2023-12-06,358.6499938964844,359.0,352.989990234375,353.3800048828125,353.3800048828125,61200
2023-12-07,353.010009765625,354.5199890136719,347.8999938964844,349.42999267578125,349.42999267578125,64100
2023-12-08,348.5199890136719,351.6300048828125,345.6199951171875,346.0299987792969,346.0299987792969,58200
2023-12-11,345.6300048828125,348.3699951171875,345.0199890136719,346.8299865722656,346.8299865722656,80200
2023-12-12,346.4100036621094,348.7900085449219,344.29998779296875,344.82000732421875,344.82000732421875,109900
2023-12-13,343.2699890136719,353.75,341.5,352.3500061035156,352.3500061035156,97100
2023-12-14,351.20001220703125,361.989990234375,351.20001220703125,355.25,355.25,115300
2023-12-15,355.1199951171875,355.1199951171875,343.1499938964844,345.7300109863281,345.7300109863281,152900
2023-12-18,346.0299987792969,352.1000061035156,346.0299987792969,349.5899963378906,349.5899963378906,110900
2023-12-19,350.25,356.3800048828125,350.25,354.32000732421875,354.32000732421875,94600
2023-12-20,351.489990234375,354.05999755859375,343.80999755859375,345.19000244140625,345.19000244140625,123000
2023-12-21,348.6000061035156,348.9200134277344,343.8299865722656,345.54998779296875,345.54998779296875,53100
2023-12-22,345.17999267578125,350.57000732421875,345.17999267578125,350.07000732421875,350.07000732421875,87600
2023-12-26,348.07000732421875,353.45001220703125,347.0400085449219,350.5400085449219,350.5400085449219,46600
2023-12-27,350.3399963378906,351.0400085449219,348.0,348.739990234375,348.739990234375,75800
2023-12-28,348.5,350.25,345.79998779296875,349.29998779296875,349.29998779296875,93800
2023-12-29,346.9700012207031,347.8299865722656,345.1199951171875,345.5899963378906,345.5899963378906,74300
2024-01-02,344.8299865722656,345.54998779296875,337.6400146484375,339.4100036621094,339.4100036621094,137600
2024-01-03,336.9700012207031,338.1099853515625,330.0400085449219,331.04998779296875,331.04998779296875,176700
2024-01-04,329.79998779296875,330.67999267578125,326.70001220703125,329.45001220703125,329.45001220703125,159100
2024-01-05,330.7900085449219,332.67999267578125,325.3299865722656,327.25,327.25,281400
2024-01-08,328.6300048828125,337.9200134277344,325.6099853515625,337.4100036621094,337.4100036621094,162500
2024-01-09,334.19000244140625,339.2699890136719,333.92999267578125,337.42999267578125,337.42999267578125,150400
2024-01-10,338.1300048828125,350.44000244140625,338.1300048828125,350.1199951171875,350.1199951171875,139700
2024-01-11,349.17999267578125,352.7900085449219,346.70001220703125,347.69000244140625,347.69000244140625,118100
2024-01-12,349.2099914550781,354.69000244140625,349.2099914550781,351.9100036621094,351.9100036621094,107600
2024-01-16,355.44000244140625,359.1000061035156,353.29998779296875,358.8299865722656,358.8299865722656,146000
2024-01-17,356.54998779296875,358.6300048828125,351.239990234375,358.4100036621094,358.4100036621094,138300
2024-01-18,356.6400146484375,361.3299865722656,356.1000061035156,360.1199951171875,360.1199951171875,90800
2024-01-19,360.3999938964844,360.3999938964844,355.0899963378906,357.5899963378906,357.5899963378906,77800
2024-01-22,356.20001220703125,362.2300109863281,356.20001220703125,358.6099853515625,358.6099853515625,79500
2024-01-23,361.3399963378906,366.7900085449219,360.20001220703125,365.9100036621094,365.9100036621094,86800
2024-01-24,367.0,368.79998779296875,356.2200012207031,357.2900085449219,357.2900085449219,87700
2024-01-25,359.5799865722656,360.32000732421875,356.3800048828125,356.6099853515625,356.6099853515625,101500
2024-01-26,360.0,361.6000061035156,356.7200012207031,359.3999938964844,359.3999938964844,76200
2024-01-29,362.2799987792969,363.1499938964844,358.7200012207031,361.9700012207031,361.9700012207031,86800
2024-01-30,361.9700012207031,362.2699890136719,357.5199890136719,357.6199951171875,357.6199951171875,113300
2024-01-31,357.2799987792969,358.57000732421875,347.8500061035156,349.2699890136719,349.2699890136719,109000
2024-02-01,350.7200012207031,357.79998779296875,349.8999938964844,356.739990234375,356.739990234375,103600
2024-02-02,356.79998779296875,359.1600036621094,354.5199890136719,357.07000732421875,357.07000732421875,72700
2024-02-05,355.0799865722656,357.489990234375,350.2799987792969,356.489990234375,356.489990234375,84900
2024-02-06,357.94000244140625,358.1400146484375,353.0299987792969,353.04998779296875,353.04998779296875,115300
2024-02-07,354.4200134277344,355.5299987792969,351.42999267578125,352.5400085449219,352.5400085449219,69400
2024-02-08,352.45001220703125,356.07000732421875,351.1099853515625,351.80999755859375,351.80999755859375,84500
2024-02-09,351.1400146484375,353.6000061035156,349.5899963378906,350.2699890136719,350.2699890136719,78000
2024-02-12,351.30999755859375,361.5400085449219,350.9700012207031,356.3999938964844,356.3999938964844,105800
2024-02-13,348.3599853515625,356.1499938964844,346.44000244140625,356.0,356.0,115300
2024-02-14,357.5199890136719,358.760009765625,350.69000244140625,355.29998779296875,355.29998779296875,84900
2024-02-15,355.75,358.9700012207031,354.92999267578125,356.1000061035156,356.1000061035156,68300
2024-02-16,353.9800109863281,355.9200134277344,351.6099853515625,351.9200134277344,351.9200134277344,79100
2024-02-20,351.2799987792969,355.8900146484375,346.07000732421875,347.3800048828125,347.3800048828125,111300
2024-02-21,346.5799865722656,348.7300109863281,343.3399963378906,347.8299865722656,347.8299865722656,112700
2024-02-22,349.30999755859375,353.0299987792969,346.0899963378906,350.4599914550781,350.4599914550781,95200
2024-02-23,348.010009765625,356.3999938964844,348.010009765625,354.42999267578125,354.42999267578125,110000
2024-02-26,352.6700134277344,364.2099914550781,352.6700134277344,359.5299987792969,359.5299987792969,151900
2024-02-27,358.2699890136719,371.6499938964844,357.8299865722656,370.05999755859375,370.05999755859375,219000
2024-02-28,326.3599853515625,327.07000732421875,300.1600036621094,311.739990234375,311.739990234375,896600
2024-02-29,313.989990234375,319.2300109863281,305.05999755859375,308.1400146484375,308.1400146484375,329300
2024-03-01,308.45001220703125,308.7699890136719,303.4800109863281,304.4800109863281,304.4800109863281,172100
2024-03-04,303.510009765625,307.45001220703125,299.6199951171875,299.6400146484375,299.6400146484375,163600
2024-03-05,300.8999938964844,302.30999755859375,296.260009765625,297.04998779296875,297.04998779296875,152600
2024-03-06,297.4200134277344,301.69000244140625,294.70001220703125,295.5299987792969,295.5299987792969,127900
2024-03-07,296.5,300.239990234375,294.8500061035156,298.6700134277344,298.6700134277344,141100
2024-03-08,299.69000244140625,301.489990234375,297.3800048828125,298.80999755859375,298.80999755859375,108900
2024-03-11,300.1600036621094,304.9200134277344,298.1000061035156,301.67999267578125,301.67999267578125,132100
2024-03-12,301.0,302.0,296.6700134277344,297.6199951171875,297.6199951171875,119700
2024-03-13,298.3299865722656,300.2799987792969,297.5,298.3500061035156,298.3500061035156,151700
2024-03-14,297.1400146484375,297.9100036621094,293.3599853515625,294.2699890136719,294.2699890136719,143800
2024-03-15,292.8299865722656,296.0199890136719,292.8299865722656,295.1000061035156,295.1000061035156,171800
2024-03-18,294.0899963378906,295.8699951171875,289.70001220703125,290.0799865722656,290.0799865722656,181800
2024-03-19,290.010009765625,292.6300048828125,287.3299865722656,289.92999267578125,289.92999267578125,207500
2024-03-20,290.9200134277344,295.510009765625,288.0,295.3800048828125,295.3800048828125,144100
2024-03-21,296.1000061035156,296.67999267578125,292.8599853515625,293.9200134277344,293.9200134277344,115900
2024-03-22,297.510009765625,308.2699890136719,295.25,307.1199951171875,307.1199951171875,202600
2024-03-25,306.5,311.67999267578125,304.1099853515625,310.1300048828125,310.1300048828125,167100
2024-03-26,311.6099853515625,312.8500061035156,307.5400085449219,308.4200134277344,308.4200134277344,129300
2024-03-27,310.9700012207031,311.6400146484375,307.4700012207031,307.9700012207031,307.9700012207031,97400
2024-03-28,308.79998779296875,309.8399963378906,303.44000244140625,304.4200134277344,304.4200134277344,129600
2024-04-01,303.489990234375,304.3699951171875,297.7799987792969,300.70001220703125,300.70001220703125,191600
2024-04-02,299.4100036621094,301.9700012207031,297.739990234375,300.0,300.0,125900
2024-04-03,297.6600036621094,298.3999938964844,293.489990234375,296.5199890136719,296.5199890136719,105400
2024-04-04,297.6099853515625,299.5799865722656,295.0,295.989990234375,295.989990234375,89200
2024-04-05,294.94000244140625,295.8299865722656,291.70001220703125,294.75,294.75,93800
2024-04-08,295.5799865722656,300.7099914550781,295.0,297.0,297.0,88800
2024-04-09,293.7300109863281,295.010009765625,290.760009765625,291.30999755859375,291.30999755859375,161000
2024-04-10,289.5,292.0400085449219,289.0199890136719,290.55999755859375,290.55999755859375,146700
2024-04-11,292.55999755859375,294.3900146484375,290.0,291.3900146484375,291.3900146484375,125200
